Date,Time,ObsG,Dial,Feedback Correction,Earthtide,Level Correction,Temperature Correction,Temperature Frequency,Beam Frequency,Cross Level Frequency,Long Level Frequency,Note,G_corr,datetime
2024/06/27,12:58:30,0.125027,2834.0,0.08741,-0.000498,0.0,0.0378,0,7471,9419,11825,No notes.,0.125525,2024-06-27 12:58:30
2024/06/27,12:59:00,0.124821,2834.0,0.081451,-0.00074,0.0,0.0378,0,7484,9417,11825,No notes.,0.125561,2024-06-27 12:59:00
2024/06/27,12:59:30,0.124568,2834.0,0.09337,-0.000982,0.0,0.0378,0,7458,9418,11825,No notes.,0.12555,2024-06-27 12:59:30
2024/06/27,13:00:00,0.124333,2834.0,0.079464,-0.001224,0.0,0.0378,0,7487,9417,11825,No notes.,0.125557,2024-06-27 13:00:00
2024/06/27,13:00:30,0.12417,2834.0,0.081451,-0.001468,0.0,0.0378,0,7484,9417,11825,No notes.,0.125638,2024-06-27 13:00:30
2024/06/27,13:01:00,0.123988,2834.0,0.089397,-0.001711,0.0,0.0378,0,7466,9418,11826,No notes.,0.125699,2024-06-27 13:01:00
2024/06/27,13:01:30,0.123752,2834.0,0.083437,-0.001956,0.0,0.0378,0,7481,9420,11827,No notes.,0.12570800000000001,2024-06-27 13:01:30
2024/06/27,13:02:00,0.123569,2834.0,0.082444,-0.002201,0.0,0.0378,0,7480,9416,11826,No notes.,0.12577,2024-06-27 13:02:00
2024/06/27,13:02:30,0.123384,2834.0,0.084431,-0.002446,0.0,0.0378,0,7475,9416,11824,No notes.,0.12583,2024-06-27 13:02:30
2024/06/27,13:03:00,0.122827,2834.0,0.09039,-0.002692,0.0,0.0378,0,7464,9416,11825,No notes.,0.125519,2024-06-27 13:03:00
2024/06/27,13:03:30,0.122599,2834.0,0.082444,-0.002939,0.0,0.0378,0,7478,9416,11823,No notes.,0.125538,2024-06-27 13:03:30
2024/06/27,13:04:00,0.122622,2834.0,0.088404,-0.003186,0.0,0.0378,0,7465,9419,11825,No notes.,0.125808,2024-06-27 13:04:00
2024/06/27,13:04:30,0.122559,2834.0,0.077477,-0.003433,0.0,0.0378,0,7485,9418,11826,No notes.,0.125992,2024-06-27 13:04:30
2024/06/27,13:05:00,0.122409,2834.0,0.09039,-0.003682,0.0,0.0378,0,7462,9417,11825,No notes.,0.126091,2024-06-27 13:05:00
2024/06/27,13:05:30,0.122215,2834.0,0.089397,-0.00393,0.0,0.0378,0,7464,9416,11825,No notes.,0.126145,2024-06-27 13:05:30
2024/06/27,13:06:00,0.122026,2834.0,0.083437,-0.004179,0.0,0.0378,0,7472,9416,11825,No notes.,0.12620499999999998,2024-06-27 13:06:00
2024/06/27,13:06:30,0.121807,2834.0,0.082444,-0.004429,0.0,0.0378,0,7476,9417,11826,No notes.,0.126236,2024-06-27 13:06:30
2024/06/27,13:07:00,0.121613,2834.0,0.08741,-0.004679,0.0,0.0378,0,7465,9416,11826,No notes.,0.126292,2024-06-27 13:07:00
2024/06/27,13:07:30,0.121372,2834.0,0.083437,-0.00493,0.0,0.0378,0,7471,9417,11827,No notes.,0.126302,2024-06-27 13:07:30
2024/06/27,13:08:00,0.121119,2834.0,0.089397,-0.005181,0.0,0.0378,0,7460,9419,11826,No notes.,0.1263,2024-06-27 13:08:00
2024/06/27,13:08:30,0.120878,2834.0,0.083437,-0.005433,0.0,0.0378,0,7472,9418,11825,No notes.,0.126311,2024-06-27 13:08:30
2024/06/27,13:09:00,0.120649,2834.0,0.082444,-0.005685,0.0,0.0378,0,7472,9417,11824,No notes.,0.126334,2024-06-27 13:09:00
2024/06/27,13:09:30,0.12049,2834.0,0.086417,-0.005938,0.0,0.0378,0,7464,9416,11825,No notes.,0.126428,2024-06-27 13:09:30
2024/06/27,13:10:00,0.120293,2834.0,0.086417,-0.006191,0.0,0.0378,0,7464,9417,11826,No notes.,0.12648399999999999,2024-06-27 13:10:00
2024/06/27,13:10:30,0.120074,2834.0,0.085424,-0.006445,0.0,0.0378,0,7465,9416,11825,No notes.,0.126519,2024-06-27 13:10:30
2024/06/27,13:11:00,0.119904,2834.0,0.084431,-0.006699,0.0,0.0378,0,7469,9418,11827,No notes.,0.126603,2024-06-27 13:11:00
2024/06/27,13:11:30,0.119694,2834.0,0.068538,-0.006953,0.0,0.0378,0,7502,9418,11826,No notes.,0.12664699999999998,2024-06-27 13:11:30
2024/06/27,13:12:00,0.119518,2834.0,0.081451,-0.007208,0.0,0.0378,0,7470,9417,11825,No notes.,0.126726,2024-06-27 13:12:00
2024/06/27,13:12:30,0.119232,2834.0,0.075491,-0.007464,0.0,0.0378,0,7487,9418,11826,No notes.,0.126696,2024-06-27 13:12:30
2024/06/27,13:13:00,0.118982,2834.0,0.082444,-0.00772,0.0,0.0378,0,7467,9418,11826,No notes.,0.126702,2024-06-27 13:13:00
2024/06/27,13:13:30,0.118709,2834.0,0.079464,-0.007976,0.0,0.0378,0,7474,9418,11827,No notes.,0.126685,2024-06-27 13:13:30
2024/06/27,13:14:00,0.118434,2834.0,0.084431,-0.008233,0.0,0.0378,0,7463,9416,11827,No notes.,0.126667,2024-06-27 13:14:00
2024/06/27,13:14:30,0.118277,2834.0,0.080457,-0.008491,0.0,0.0378,0,7473,9419,11826,No notes.,0.126768,2024-06-27 13:14:30
2024/06/27,13:15:00,0.118119,2834.0,0.082444,-0.008748,0.0,0.0378,0,7470,9419,11824,No notes.,0.126867,2024-06-27 13:15:00
2024/06/27,13:15:30,0.117899,2834.0,0.074498,-0.009007,0.0,0.0378,0,7484,9416,11826,No notes.,0.126906,2024-06-27 13:15:30
2024/06/27,13:16:00,0.117743,2834.0,0.085424,-0.009265,0.0,0.0378,0,7462,9416,11826,No notes.,0.127008,2024-06-27 13:16:00
2024/06/27,13:16:30,0.117575,2834.0,0.080457,-0.009524,0.0,0.0378,0,7469,9417,11826,No notes.,0.127099,2024-06-27 13:16:30
2024/06/27,13:17:00,0.117334,2834.0,0.085424,-0.009784,0.0,0.0378,0,7461,9419,11828,No notes.,0.12711799999999998,2024-06-27 13:17:00
2024/06/27,13:17:30,0.117096,2834.0,0.083437,-0.010044,0.0,0.0378,0,7461,9416,11828,No notes.,0.12714,2024-06-27 13:17:30
2024/06/27,13:18:00,0.116912,2834.0,0.077477,-0.010304,0.0,0.0378,0,7478,9416,11826,No notes.,0.127216,2024-06-27 13:18:00
2024/06/27,13:18:30,0.116692,2834.0,0.077477,-0.010565,0.0,0.0378,0,7474,9416,11826,No notes.,0.127257,2024-06-27 13:18:30
2024/06/27,13:19:00,0.116534,2834.0,0.077477,-0.010826,0.0,0.0378,0,7475,9415,11827,No notes.,0.12736,2024-06-27 13:19:00
2024/06/27,13:19:30,0.116342,2834.0,0.077477,-0.011088,0.0,0.0378,0,7473,9415,11826,No notes.,0.12743,2024-06-27 13:19:30
2024/06/27,13:20:00,0.116191,2834.0,0.078471,-0.01135,0.0,0.0378,0,7471,9418,11828,No notes.,0.12754100000000002,2024-06-27 13:20:00
2024/06/27,13:20:30,0.115895,2834.0,0.078471,-0.011613,0.0,0.0378,0,7474,9416,11827,No notes.,0.127508,2024-06-27 13:20:30
2024/06/27,13:21:00,0.115589,2834.0,0.086417,-0.011875,0.0,0.0378,0,7455,9416,11826,No notes.,0.127464,2024-06-27 13:21:00
2024/06/27,13:21:30,0.11541,2834.0,0.077477,-0.012139,0.0,0.0378,0,7475,9416,11826,No notes.,0.127549,2024-06-27 13:21:30
2024/06/27,13:22:00,0.115179,2834.0,0.077477,-0.012402,0.0,0.0378,0,7474,9416,11826,No notes.,0.127581,2024-06-27 13:22:00
2024/06/27,13:22:30,0.114893,2834.0,0.070524,-0.012666,0.0,0.0378,0,7485,9415,11825,No notes.,0.127559,2024-06-27 13:22:30
2024/06/27,13:23:00,0.114635,2834.0,0.08741,-0.012931,0.0,0.0378,0,7449,9416,11827,No notes.,0.127566,2024-06-27 13:23:00
2024/06/27,13:23:30,0.114423,2834.0,0.073504,-0.013195,0.0,0.0378,0,7480,9416,11827,No notes.,0.127618,2024-06-27 13:23:30
2024/06/27,13:24:00,0.114308,2834.0,0.074498,-0.01346,0.0,0.0378,0,7478,9416,11827,No notes.,0.127768,2024-06-27 13:24:00
2024/06/27,13:24:30,0.114108,2834.0,0.069531,-0.013726,0.0,0.0378,0,7488,9416,11826,No notes.,0.127834,2024-06-27 13:24:30
2024/06/27,13:25:00,0.113941,2834.0,0.069531,-0.013992,0.0,0.0378,0,7486,9418,11827,No notes.,0.127933,2024-06-27 13:25:00
2024/06/27,13:25:30,0.114037,2834.0,0.076484,-0.014258,0.0,0.0378,0,7470,9416,11826,No notes.,0.128295,2024-06-27 13:25:30
2024/06/27,13:26:00,0.11365,2834.0,0.068538,-0.014524,0.0,0.0378,0,7486,9417,11825,No notes.,0.128174,2024-06-27 13:26:00
2024/06/27,13:26:30,0.113172,2834.0,0.071518,-0.014791,0.0,0.0378,0,7483,9417,11826,No notes.,0.127963,2024-06-27 13:26:30
2024/06/27,13:27:00,0.112772,2834.0,0.068538,-0.015059,0.0,0.0378,0,7485,9417,11825,No notes.,0.127831,2024-06-27 13:27:00
2024/06/27,13:27:30,0.112646,2834.0,0.073504,-0.015326,0.0,0.0378,0,7477,9416,11826,No notes.,0.127972,2024-06-27 13:27:30
2024/06/27,13:28:00,0.112808,2834.0,0.071518,-0.015594,0.0,0.0378,0,7481,9416,11825,No notes.,0.12840200000000002,2024-06-27 13:28:00
2024/06/27,13:28:30,0.112981,2834.0,0.077477,-0.015862,0.0,0.0378,0,7470,9415,11825,No notes.,0.12884299999999999,2024-06-27 13:28:30
2024/06/27,13:29:00,0.112849,2834.0,0.075491,-0.016131,0.0,0.0378,0,7471,9415,11824,No notes.,0.12898,2024-06-27 13:29:00
2024/06/27,13:29:30,0.112602,2834.0,0.068538,-0.0164,0.0,0.0378,0,7484,9417,11824,No notes.,0.129002,2024-06-27 13:29:30
2024/06/27,13:30:00,0.112425,2834.0,0.078471,-0.016669,0.0,0.0378,0,7464,9417,11827,No notes.,0.129094,2024-06-27 13:30:00
2024/06/27,13:30:30,0.112109,2834.0,0.073504,-0.016939,0.0,0.0378,0,7474,9416,11826,No notes.,0.129048,2024-06-27 13:30:30
2024/06/27,13:31:00,0.111875,2834.0,0.072511,-0.017208,0.0,0.0378,0,7475,9417,11826,No notes.,0.129083,2024-06-27 13:31:00
2024/06/27,13:31:30,0.111665,2834.0,0.082444,-0.017479,0.0,0.0378,0,7457,9416,11826,No notes.,0.129144,2024-06-27 13:31:30
2024/06/27,13:32:00,0.111474,2834.0,0.074498,-0.017749,0.0,0.0378,0,7471,9416,11825,No notes.,0.129223,2024-06-27 13:32:00
2024/06/27,13:32:30,0.111266,2834.0,0.070524,-0.01802,0.0,0.0378,0,7480,9416,11825,No notes.,0.129286,2024-06-27 13:32:30
2024/06/27,13:33:00,0.11102,2834.0,0.075491,-0.018291,0.0,0.0378,0,7468,9416,11826,No notes.,0.129311,2024-06-27 13:33:00
2024/06/27,13:33:30,0.11081,2834.0,0.074498,-0.018562,0.0,0.0378,0,7471,9416,11826,No notes.,0.12937200000000001,2024-06-27 13:33:30
2024/06/27,13:34:00,0.110661,2834.0,0.075491,-0.018834,0.0,0.0378,0,7465,9416,11826,No notes.,0.129495,2024-06-27 13:34:00
2024/06/27,13:34:30,0.110426,2834.0,0.077477,-0.019106,0.0,0.0378,0,7462,9416,11826,No notes.,0.129532,2024-06-27 13:34:30
2024/06/27,13:35:00,0.110203,2834.0,0.068538,-0.019378,0.0,0.0378,0,7479,9417,11826,No notes.,0.129581,2024-06-27 13:35:00
2024/06/27,13:35:30,0.110045,2834.0,0.067544,-0.01965,0.0,0.0378,0,7485,9418,11825,No notes.,0.129695,2024-06-27 13:35:30
2024/06/27,13:36:00,0.109875,2834.0,0.074498,-0.019923,0.0,0.0378,0,7468,9417,11826,No notes.,0.129798,2024-06-27 13:36:00
2024/06/27,13:36:30,0.109641,2834.0,0.068538,-0.020196,0.0,0.0378,0,7481,9417,11827,No notes.,0.129837,2024-06-27 13:36:30
2024/06/27,13:37:00,0.109413,2834.0,0.078471,-0.020469,0.0,0.0378,0,7459,9417,11827,No notes.,0.129882,2024-06-27 13:37:00
2024/06/27,13:37:30,0.109115,2834.0,0.075491,-0.020743,0.0,0.0378,0,7464,9416,11826,No notes.,0.129858,2024-06-27 13:37:30
2024/06/27,13:38:00,0.1089,2834.0,0.079464,-0.021016,0.0,0.0378,0,7459,9414,11825,No notes.,0.129916,2024-06-27 13:38:00
2024/06/27,13:38:30,0.108729,2834.0,0.074498,-0.02129,0.0,0.0378,0,7463,9415,11826,No notes.,0.130019,2024-06-27 13:38:30
2024/06/27,13:39:00,0.108451,2834.0,0.064565,-0.021564,0.0,0.0378,0,7484,9416,11826,No notes.,0.130015,2024-06-27 13:39:00
2024/06/27,13:39:30,0.108246,2834.0,0.068538,-0.021839,0.0,0.0378,0,7479,9416,11828,No notes.,0.130085,2024-06-27 13:39:30
2024/06/27,13:40:00,0.108119,2834.0,0.065558,-0.022113,0.0,0.0378,0,7482,9418,11825,No notes.,0.13023200000000001,2024-06-27 13:40:00
2024/06/27,13:40:30,0.107826,2834.0,0.067544,-0.022388,0.0,0.0378,0,7480,9419,11827,No notes.,0.130214,2024-06-27 13:40:30
2024/06/27,13:41:00,0.107463,2834.0,0.062578,-0.022663,0.0,0.0378,0,7490,9418,11827,No notes.,0.130126,2024-06-27 13:41:00
2024/06/27,13:41:30,0.10713,2834.0,0.059598,-0.022939,0.0,0.0378,0,7493,9415,11826,No notes.,0.130069,2024-06-27 13:41:30
2024/06/27,13:42:00,0.107004,2834.0,0.076484,-0.023214,0.0,0.0378,0,7457,9416,11828,No notes.,0.130218,2024-06-27 13:42:00
2024/06/27,13:42:30,0.106882,2834.0,0.072511,-0.02349,0.0,0.0378,0,7466,9417,11827,No notes.,0.13037200000000002,2024-06-27 13:42:30
2024/06/27,13:43:00,0.10666,2834.0,0.066551,-0.023766,0.0,0.0378,0,7478,9418,11828,No notes.,0.13042600000000001,2024-06-27 13:43:00
2024/06/27,13:43:30,0.106303,2834.0,0.068538,-0.024042,0.0,0.0378,0,7474,9418,11827,No notes.,0.130345,2024-06-27 13:43:30
2024/06/27,13:44:00,0.106079,2834.0,0.071518,-0.024319,0.0,0.0378,0,7466,9416,11827,No notes.,0.13039800000000001,2024-06-27 13:44:00
2024/06/27,13:44:30,0.105852,2834.0,0.064565,-0.024595,0.0,0.0378,0,7481,9418,11826,No notes.,0.130447,2024-06-27 13:44:30
2024/06/27,13:45:00,0.10574,2834.0,0.061585,-0.024872,0.0,0.0378,0,7483,9417,11826,No notes.,0.130612,2024-06-27 13:45:00
2024/06/27,13:45:30,0.105549,2834.0,0.064565,-0.025149,0.0,0.0378,0,7481,9416,11828,No notes.,0.130698,2024-06-27 13:45:30
2024/06/27,13:46:00,0.105227,2834.0,0.069531,-0.025426,0.0,0.0378,0,7468,9417,11827,No notes.,0.130653,2024-06-27 13:46:00
2024/06/27,13:46:30,0.104947,2834.0,0.067544,-0.025703,0.0,0.0378,0,7471,9416,11827,No notes.,0.13065,2024-06-27 13:46:30
2024/06/27,13:47:00,0.104643,2834.0,0.068538,-0.02598,0.0,0.0378,0,7471,9416,11826,No notes.,0.130623,2024-06-27 13:47:00
2024/06/27,13:47:30,0.104397,2834.0,0.058605,-0.026258,0.0,0.0378,0,7487,9416,11825,No notes.,0.130655,2024-06-27 13:47:30
2024/06/27,13:48:00,0.104187,2834.0,0.064565,-0.026536,0.0,0.0378,0,7478,9415,11825,No notes.,0.130723,2024-06-27 13:48:00
2024/06/27,13:48:30,0.104099,2834.0,0.063571,-0.026814,0.0,0.0378,0,7475,9416,11827,No notes.,0.130913,2024-06-27 13:48:30
2024/06/27,13:49:00,0.103938,2834.0,0.075491,-0.027092,0.0,0.0378,0,7453,9416,11827,No notes.,0.13103,2024-06-27 13:49:00
2024/06/27,13:49:30,0.103725,2834.0,0.063571,-0.02737,0.0,0.0378,0,7479,9416,11825,No notes.,0.131095,2024-06-27 13:49:30
2024/06/27,13:50:00,0.103561,2834.0,0.067544,-0.027648,0.0,0.0378,0,7472,9417,11825,No notes.,0.131209,2024-06-27 13:50:00
2024/06/27,13:50:30,0.103395,2834.0,0.065558,-0.027927,0.0,0.0378,0,7472,9417,11825,No notes.,0.131322,2024-06-27 13:50:30
2024/06/27,13:51:00,0.103082,2834.0,0.059598,-0.028205,0.0,0.0378,0,7484,9420,11826,No notes.,0.131287,2024-06-27 13:51:00
2024/06/27,13:51:30,0.102781,2834.0,0.066551,-0.028484,0.0,0.0378,0,7470,9417,11826,No notes.,0.131265,2024-06-27 13:51:30
2024/06/27,13:52:00,0.102524,2834.0,0.065558,-0.028763,0.0,0.0378,0,7470,9417,11826,No notes.,0.13128700000000001,2024-06-27 13:52:00
2024/06/27,13:52:30,0.102325,2834.0,0.059598,-0.029042,0.0,0.0378,0,7483,9418,11825,No notes.,0.131367,2024-06-27 13:52:30
2024/06/27,13:53:00,0.102198,2834.0,0.059598,-0.029321,0.0,0.0378,0,7481,9417,11825,No notes.,0.131519,2024-06-27 13:53:00
2024/06/27,13:53:30,0.102053,2834.0,0.068538,-0.0296,0.0,0.0378,0,7464,9417,11824,No notes.,0.13165300000000002,2024-06-27 13:53:30
2024/06/27,13:54:00,0.10184,2834.0,0.063571,-0.029879,0.0,0.0378,0,7473,9415,11824,No notes.,0.131719,2024-06-27 13:54:00
2024/06/27,13:54:30,0.101575,2834.0,0.059598,-0.030158,0.0,0.0378,0,7483,9417,11824,No notes.,0.131733,2024-06-27 13:54:30
2024/06/27,13:55:00,0.10136,2834.0,0.071518,-0.030438,0.0,0.0378,0,7454,9419,11827,No notes.,0.131798,2024-06-27 13:55:00
2024/06/27,13:55:30,0.101144,2834.0,0.056618,-0.030718,0.0,0.0378,0,7487,9419,11826,No notes.,0.131862,2024-06-27 13:55:30
2024/06/27,13:56:00,0.100866,2834.0,0.060591,-0.030997,0.0,0.0378,0,7478,9414,11826,No notes.,0.131863,2024-06-27 13:56:00
2024/06/27,13:56:30,0.100763,2834.0,0.067544,-0.031277,0.0,0.0378,0,7461,9416,11825,No notes.,0.13204,2024-06-27 13:56:30
2024/06/27,13:57:00,0.100678,2834.0,0.057611,-0.031557,0.0,0.0378,0,7484,9418,11825,No notes.,0.132235,2024-06-27 13:57:00
2024/06/27,13:57:30,0.100484,2834.0,0.062578,-0.031837,0.0,0.0378,0,7474,9416,11824,No notes.,0.132321,2024-06-27 13:57:30
2024/06/27,13:58:00,0.100244,2834.0,0.069531,-0.032117,0.0,0.0378,0,7457,9418,11825,No notes.,0.132361,2024-06-27 13:58:00
2024/06/27,13:58:30,0.099868,2834.0,0.062578,-0.032397,0.0,0.0378,0,7473,9418,11826,No notes.,0.132265,2024-06-27 13:58:30
2024/06/27,13:59:00,0.099678,2834.0,0.063571,-0.032677,0.0,0.0378,0,7470,9413,11826,No notes.,0.132355,2024-06-27 13:59:00
2024/06/27,13:59:30,0.099548,2834.0,0.061585,-0.032957,0.0,0.0378,0,7474,9416,11824,No notes.,0.13250499999999998,2024-06-27 13:59:30
2024/06/27,14:00:00,0.099223,2834.0,0.063571,-0.033237,0.0,0.0378,0,7468,9416,11824,No notes.,0.13246000000000002,2024-06-27 14:00:00
2024/06/27,14:00:30,0.098971,2834.0,0.057611,-0.033517,0.0,0.0378,0,7478,9417,11824,No notes.,0.132488,2024-06-27 14:00:30
2024/06/27,14:01:00,0.098777,2834.0,0.059598,-0.033797,0.0,0.0378,0,7475,9417,11826,No notes.,0.132574,2024-06-27 14:01:00
2024/06/27,14:01:30,0.098444,2834.0,0.057611,-0.034078,0.0,0.0378,0,7476,9419,11826,No notes.,0.132522,2024-06-27 14:01:30
2024/06/27,14:02:00,0.098265,2834.0,0.052645,-0.034358,0.0,0.0378,0,7491,9418,11825,No notes.,0.132623,2024-06-27 14:02:00
2024/06/27,14:02:30,0.098123,2834.0,0.062578,-0.034638,0.0,0.0378,0,7465,9418,11825,No notes.,0.13276100000000002,2024-06-27 14:02:30
2024/06/27,14:03:00,0.097954,2834.0,0.062578,-0.034919,0.0,0.0378,0,7466,9418,11824,No notes.,0.132873,2024-06-27 14:03:00
2024/06/27,14:03:30,0.097729,2834.0,0.062578,-0.035199,0.0,0.0378,0,7467,9417,11824,No notes.,0.132928,2024-06-27 14:03:30
2024/06/27,14:04:00,0.097509,2834.0,0.055625,-0.035479,0.0,0.0378,0,7481,9414,11826,No notes.,0.132988,2024-06-27 14:04:00
2024/06/27,14:04:30,0.097298,2834.0,0.052645,-0.03576,0.0,0.0378,0,7486,9419,11825,No notes.,0.133058,2024-06-27 14:04:30
2024/06/27,14:05:00,0.097059,2834.0,0.053638,-0.03604,0.0,0.0378,0,7481,9421,11826,No notes.,0.13309900000000002,2024-06-27 14:05:00
2024/06/27,14:05:30,0.096753,2834.0,0.056618,-0.036321,0.0,0.0378,0,7477,9415,11824,No notes.,0.133074,2024-06-27 14:05:30
2024/06/27,14:06:00,0.096495,2834.0,0.062578,-0.036601,0.0,0.0378,0,7463,9415,11824,No notes.,0.133096,2024-06-27 14:06:00
2024/06/27,14:06:30,0.096212,2834.0,0.060591,-0.036881,0.0,0.0378,0,7468,9415,11825,No notes.,0.13309300000000002,2024-06-27 14:06:30
2024/06/27,14:07:00,0.09596,2834.0,0.055625,-0.037162,0.0,0.0378,0,7479,9418,11824,No notes.,0.13312200000000002,2024-06-27 14:07:00
2024/06/27,14:07:30,0.095722,2834.0,0.052645,-0.037442,0.0,0.0378,0,7483,9418,11824,No notes.,0.133164,2024-06-27 14:07:30
