Date,Time,ObsG,Dial,Feedback Correction,Earthtide,Level Correction,Temperature Correction,Temperature Frequency,Beam Frequency,Cross Level Frequency,Long Level Frequency,Note,G_corr,datetime
2024/05/17,14:50:00,0.130034,2834.0,0.09635,0.014619,0.0,0.0378,0,7465,9364,11743,No notes.,0.11541500000000002,2024-05-17 14:50:00
2024/05/17,14:50:30,0.130198,2834.0,0.09337,0.014727,0.0,0.0378,0,7472,9365,11742,No notes.,0.115471,2024-05-17 14:50:30
2024/05/17,14:51:00,0.13029,2834.0,0.09337,0.014835,0.0,0.0378,0,7473,9364,11742,No notes.,0.11545499999999999,2024-05-17 14:51:00
2024/05/17,14:51:30,0.130399,2834.0,0.086417,0.014941,0.0,0.0378,0,7485,9365,11743,No notes.,0.11545799999999999,2024-05-17 14:51:30
2024/05/17,14:52:00,0.130499,2834.0,0.095357,0.015047,0.0,0.0378,0,7467,9364,11741,No notes.,0.115452,2024-05-17 14:52:00
2024/05/17,14:52:30,0.130674,2834.0,0.094364,0.015152,0.0,0.0378,0,7469,9365,11741,No notes.,0.11552200000000001,2024-05-17 14:52:30
2024/05/17,14:53:00,0.130786,2834.0,0.088404,0.015257,0.0,0.0378,0,7484,9362,11742,No notes.,0.11552900000000002,2024-05-17 14:53:00
2024/05/17,14:53:30,0.130855,2834.0,0.085424,0.01536,0.0,0.0378,0,7484,9362,11742,No notes.,0.115495,2024-05-17 14:53:30
2024/05/17,14:54:00,0.130815,2834.0,0.092377,0.015463,0.0,0.0378,0,7477,9363,11742,No notes.,0.11535199999999998,2024-05-17 14:54:00
2024/05/17,14:54:30,0.131037,2834.0,0.092377,0.015565,0.0,0.0378,0,7477,9367,11742,No notes.,0.11547199999999999,2024-05-17 14:54:30
2024/05/17,14:55:00,0.131143,2834.0,0.095357,0.015667,0.0,0.0378,0,7471,9366,11743,No notes.,0.11547600000000001,2024-05-17 14:55:00
2024/05/17,14:55:30,0.13109,2834.0,0.091384,0.015767,0.0,0.0378,0,7478,9365,11742,No notes.,0.11532300000000001,2024-05-17 14:55:30
2024/05/17,14:56:00,0.131096,2834.0,0.092377,0.015867,0.0,0.0378,0,7475,9365,11742,No notes.,0.115229,2024-05-17 14:56:00
2024/05/17,14:56:30,0.131193,2834.0,0.10231,0.015967,0.0,0.0378,0,7458,9363,11743,No notes.,0.11522600000000001,2024-05-17 14:56:30
2024/05/17,14:57:00,0.131358,2834.0,0.08741,0.016065,0.0,0.0378,0,7485,9364,11742,No notes.,0.115293,2024-05-17 14:57:00
2024/05/17,14:57:30,0.131503,2834.0,0.094364,0.016163,0.0,0.0378,0,7472,9364,11742,No notes.,0.11534000000000001,2024-05-17 14:57:30
2024/05/17,14:58:00,0.131572,2834.0,0.09337,0.01626,0.0,0.0378,0,7481,9365,11744,No notes.,0.115312,2024-05-17 14:58:00
2024/05/17,14:58:30,0.131727,2834.0,0.112243,0.016356,0.0,0.0378,0,7436,9364,11743,No notes.,0.11537100000000002,2024-05-17 14:58:30
2024/05/17,14:59:00,0.131878,2834.0,0.092377,0.016451,0.0,0.0378,0,7475,9365,11743,No notes.,0.115427,2024-05-17 14:59:00
2024/05/17,14:59:30,0.131976,2834.0,0.088404,0.016546,0.0,0.0378,0,7485,9364,11742,No notes.,0.11543,2024-05-17 14:59:30
2024/05/17,15:00:00,0.132081,2834.0,0.09337,0.01664,0.0,0.0378,0,7474,9365,11742,No notes.,0.115441,2024-05-17 15:00:00
2024/05/17,15:00:30,0.132123,2834.0,0.097343,0.016733,0.0,0.0378,0,7467,9366,11741,No notes.,0.11538999999999999,2024-05-17 15:00:30
2024/05/17,15:01:00,0.132253,2834.0,0.09039,0.016825,0.0,0.0378,0,7482,9367,11742,No notes.,0.115428,2024-05-17 15:01:00
2024/05/17,15:01:30,0.132245,2834.0,0.100323,0.016917,0.0,0.0378,0,7462,9365,11743,No notes.,0.115328,2024-05-17 15:01:30
2024/05/17,15:02:00,0.132279,2834.0,0.09337,0.017008,0.0,0.0378,0,7476,9364,11742,No notes.,0.11527100000000001,2024-05-17 15:02:00
2024/05/17,15:02:30,0.132324,2834.0,0.088404,0.017098,0.0,0.0378,0,7483,9362,11743,No notes.,0.115226,2024-05-17 15:02:30
2024/05/17,15:03:00,0.132317,2834.0,0.10529,0.017187,0.0,0.0378,0,7449,9362,11742,No notes.,0.11512999999999998,2024-05-17 15:03:00
2024/05/17,15:03:30,0.132353,2834.0,0.097343,0.017275,0.0,0.0378,0,7466,9364,11742,No notes.,0.115078,2024-05-17 15:03:30
2024/05/17,15:04:00,0.132494,2834.0,0.086417,0.017363,0.0,0.0378,0,7491,9364,11742,No notes.,0.115131,2024-05-17 15:04:00
2024/05/17,15:04:30,0.132552,2834.0,0.09933,0.01745,0.0,0.0378,0,7465,9367,11743,No notes.,0.11510200000000001,2024-05-17 15:04:30
2024/05/17,15:05:00,0.13251,2834.0,0.103303,0.017536,0.0,0.0378,0,7458,9366,11743,No notes.,0.11497399999999999,2024-05-17 15:05:00
2024/05/17,15:05:30,0.132607,2834.0,0.095357,0.017622,0.0,0.0378,0,7469,9365,11743,No notes.,0.114985,2024-05-17 15:05:30
2024/05/17,15:06:00,0.132648,2834.0,0.097343,0.017706,0.0,0.0378,0,7470,9361,11742,No notes.,0.11494199999999999,2024-05-17 15:06:00
2024/05/17,15:06:30,0.132779,2834.0,0.092377,0.01779,0.0,0.0378,0,7477,9361,11741,No notes.,0.11498900000000001,2024-05-17 15:06:30
2024/05/17,15:07:00,0.132805,2834.0,0.09635,0.017873,0.0,0.0378,0,7470,9361,11742,No notes.,0.114932,2024-05-17 15:07:00
2024/05/17,15:07:30,0.132853,2834.0,0.098337,0.017955,0.0,0.0378,0,7467,9362,11743,No notes.,0.114898,2024-05-17 15:07:30
2024/05/17,15:08:00,0.132896,2834.0,0.088404,0.018036,0.0,0.0378,0,7486,9363,11743,No notes.,0.11485999999999999,2024-05-17 15:08:00
2024/05/17,15:08:30,0.132988,2834.0,0.101317,0.018117,0.0,0.0378,0,7462,9364,11743,No notes.,0.114871,2024-05-17 15:08:30
2024/05/17,15:09:00,0.133146,2834.0,0.092377,0.018197,0.0,0.0378,0,7479,9367,11742,No notes.,0.11494899999999998,2024-05-17 15:09:00
2024/05/17,15:09:30,0.133128,2834.0,0.098337,0.018276,0.0,0.0378,0,7469,9363,11743,No notes.,0.114852,2024-05-17 15:09:30
2024/05/17,15:10:00,0.132934,2834.0,0.09635,0.018354,0.0,0.0378,0,7470,9365,11743,No notes.,0.11458,2024-05-17 15:10:00
2024/05/17,15:10:30,0.133029,2834.0,0.095357,0.018431,0.0,0.0378,0,7474,9364,11743,No notes.,0.114598,2024-05-17 15:10:30
2024/05/17,15:11:00,0.133151,2834.0,0.097343,0.018508,0.0,0.0378,0,7469,9363,11743,No notes.,0.114643,2024-05-17 15:11:00
2024/05/17,15:11:30,0.133345,2834.0,0.09933,0.018584,0.0,0.0378,0,7465,9364,11744,No notes.,0.11476099999999999,2024-05-17 15:11:30
2024/05/17,15:12:00,0.133362,2834.0,0.092377,0.018659,0.0,0.0378,0,7479,9363,11743,No notes.,0.11470300000000001,2024-05-17 15:12:00
2024/05/17,15:12:30,0.133178,2834.0,0.08741,0.018733,0.0,0.0378,0,7487,9362,11743,No notes.,0.11444499999999999,2024-05-17 15:12:30
2024/05/17,15:13:00,0.132901,2834.0,0.097343,0.018806,0.0,0.0378,0,7473,9366,11743,No notes.,0.11409499999999999,2024-05-17 15:13:00
2024/05/17,15:13:30,0.133047,2834.0,0.095357,0.018879,0.0,0.0378,0,7472,9364,11743,No notes.,0.11416799999999999,2024-05-17 15:13:30
2024/05/17,15:14:00,0.133161,2834.0,0.083437,0.01895,0.0,0.0378,0,7497,9363,11744,No notes.,0.11421100000000001,2024-05-17 15:14:00
2024/05/17,15:14:30,0.133263,2834.0,0.091384,0.019021,0.0,0.0378,0,7482,9364,11743,No notes.,0.114242,2024-05-17 15:14:30
2024/05/17,15:15:00,0.133073,2834.0,0.091384,0.019091,0.0,0.0378,0,7480,9367,11744,No notes.,0.113982,2024-05-17 15:15:00
2024/05/17,15:15:30,0.13309,2834.0,0.08741,0.019161,0.0,0.0378,0,7490,9365,11743,No notes.,0.11392900000000002,2024-05-17 15:15:30
2024/05/17,15:16:00,0.133125,2834.0,0.094364,0.019229,0.0,0.0378,0,7474,9365,11742,No notes.,0.113896,2024-05-17 15:16:00
2024/05/17,15:16:30,0.133097,2834.0,0.104297,0.019297,0.0,0.0378,0,7454,9365,11743,No notes.,0.11379999999999998,2024-05-17 15:16:30
2024/05/17,15:17:00,0.133144,2834.0,0.097343,0.019363,0.0,0.0378,0,7469,9366,11743,No notes.,0.11378100000000002,2024-05-17 15:17:00
2024/05/17,15:17:30,0.133203,2834.0,0.095357,0.019429,0.0,0.0378,0,7472,9365,11745,No notes.,0.11377399999999999,2024-05-17 15:17:30
2024/05/17,15:18:00,0.13325,2834.0,0.095357,0.019494,0.0,0.0378,0,7473,9364,11743,No notes.,0.11375600000000001,2024-05-17 15:18:00
2024/05/17,15:18:30,0.133358,2834.0,0.09337,0.019559,0.0,0.0378,0,7476,9365,11742,No notes.,0.11379900000000001,2024-05-17 15:18:30
2024/05/17,15:19:00,0.13358,2834.0,0.09337,0.019622,0.0,0.0378,0,7478,9366,11742,No notes.,0.113958,2024-05-17 15:19:00
2024/05/17,15:19:30,0.13392,2834.0,0.095357,0.019685,0.0,0.0378,0,7475,9364,11742,No notes.,0.114235,2024-05-17 15:19:30
2024/05/17,15:20:00,0.133972,2834.0,0.097343,0.019747,0.0,0.0378,0,7470,9365,11742,No notes.,0.11422500000000001,2024-05-17 15:20:00
2024/05/17,15:20:30,0.134022,2834.0,0.097343,0.019808,0.0,0.0378,0,7469,9366,11742,No notes.,0.11421400000000001,2024-05-17 15:20:30
2024/05/17,15:21:00,0.134038,2834.0,0.094364,0.019868,0.0,0.0378,0,7475,9365,11742,No notes.,0.11417,2024-05-17 15:21:00
2024/05/17,15:21:30,0.134162,2834.0,0.097343,0.019927,0.0,0.0378,0,7473,9366,11741,No notes.,0.114235,2024-05-17 15:21:30
2024/05/17,15:22:00,0.134258,2834.0,0.104297,0.019985,0.0,0.0378,0,7456,9365,11740,No notes.,0.11427299999999999,2024-05-17 15:22:00
2024/05/17,15:22:30,0.134253,2834.0,0.100323,0.020043,0.0,0.0378,0,7465,9367,11741,No notes.,0.11421,2024-05-17 15:22:30
2024/05/17,15:23:00,0.134202,2834.0,0.09337,0.0201,0.0,0.0378,0,7481,9363,11742,No notes.,0.11410199999999998,2024-05-17 15:23:00
2024/05/17,15:23:30,0.134231,2834.0,0.095357,0.020156,0.0,0.0378,0,7474,9363,11742,No notes.,0.11407499999999998,2024-05-17 15:23:30
2024/05/17,15:24:00,0.134417,2834.0,0.09635,0.020211,0.0,0.0378,0,7472,9366,11742,No notes.,0.114206,2024-05-17 15:24:00
2024/05/17,15:24:30,0.134399,2834.0,0.10231,0.020265,0.0,0.0378,0,7462,9366,11743,No notes.,0.11413399999999999,2024-05-17 15:24:30
2024/05/17,15:25:00,0.134295,2834.0,0.09635,0.020318,0.0,0.0378,0,7475,9363,11743,No notes.,0.113977,2024-05-17 15:25:00
2024/05/17,15:25:30,0.134326,2834.0,0.089397,0.020371,0.0,0.0378,0,7488,9364,11743,No notes.,0.113955,2024-05-17 15:25:30
2024/05/17,15:26:00,0.134386,2834.0,0.097343,0.020423,0.0,0.0378,0,7476,9364,11743,No notes.,0.11396300000000001,2024-05-17 15:26:00
2024/05/17,15:26:30,0.134396,2834.0,0.095357,0.020474,0.0,0.0378,0,7477,9366,11742,No notes.,0.113922,2024-05-17 15:26:30
2024/05/17,15:27:00,0.134427,2834.0,0.091384,0.020523,0.0,0.0378,0,7482,9366,11743,No notes.,0.11390399999999999,2024-05-17 15:27:00
2024/05/17,15:27:30,0.134473,2834.0,0.095357,0.020573,0.0,0.0378,0,7479,9365,11743,No notes.,0.1139,2024-05-17 15:27:30
2024/05/17,15:28:00,0.134569,2834.0,0.09933,0.020621,0.0,0.0378,0,7468,9366,11743,No notes.,0.113948,2024-05-17 15:28:00
2024/05/17,15:28:30,0.134658,2834.0,0.09933,0.020668,0.0,0.0378,0,7469,9365,11743,No notes.,0.11399000000000001,2024-05-17 15:28:30
2024/05/17,15:29:00,0.13493,2834.0,0.097343,0.020715,0.0,0.0378,0,7472,9364,11743,No notes.,0.114215,2024-05-17 15:29:00
2024/05/17,15:29:30,0.135189,2834.0,0.098337,0.020761,0.0,0.0378,0,7471,9363,11743,No notes.,0.114428,2024-05-17 15:29:30
2024/05/17,15:30:00,0.135303,2834.0,0.100323,0.020805,0.0,0.0378,0,7469,9364,11743,No notes.,0.114498,2024-05-17 15:30:00
2024/05/17,15:30:30,0.135356,2834.0,0.09933,0.020849,0.0,0.0378,0,7469,9363,11745,No notes.,0.114507,2024-05-17 15:30:30
2024/05/17,15:31:00,0.13538,2834.0,0.09635,0.020893,0.0,0.0378,0,7473,9365,11745,No notes.,0.114487,2024-05-17 15:31:00
2024/05/17,15:31:30,0.135407,2834.0,0.097343,0.020935,0.0,0.0378,0,7474,9366,11744,No notes.,0.114472,2024-05-17 15:31:30
2024/05/17,15:32:00,0.135477,2834.0,0.101317,0.020976,0.0,0.0378,0,7469,9364,11743,No notes.,0.11450099999999999,2024-05-17 15:32:00
2024/05/17,15:32:30,0.135507,2834.0,0.089397,0.021017,0.0,0.0378,0,7488,9364,11741,No notes.,0.11448999999999998,2024-05-17 15:32:30
2024/05/17,15:33:00,0.135609,2834.0,0.100323,0.021056,0.0,0.0378,0,7470,9364,11741,No notes.,0.11455300000000002,2024-05-17 15:33:00
2024/05/17,15:33:30,0.13567,2834.0,0.100323,0.021095,0.0,0.0378,0,7469,9363,11742,No notes.,0.11457500000000001,2024-05-17 15:33:30
2024/05/17,15:34:00,0.135718,2834.0,0.094364,0.021133,0.0,0.0378,0,7479,9364,11743,No notes.,0.114585,2024-05-17 15:34:00
2024/05/17,15:34:30,0.135699,2834.0,0.092377,0.02117,0.0,0.0378,0,7483,9364,11744,No notes.,0.11452899999999999,2024-05-17 15:34:30
2024/05/17,15:35:00,0.13569,2834.0,0.100323,0.021206,0.0,0.0378,0,7468,9362,11743,No notes.,0.114484,2024-05-17 15:35:00
2024/05/17,15:35:30,0.135759,2834.0,0.09933,0.021242,0.0,0.0378,0,7470,9363,11741,No notes.,0.114517,2024-05-17 15:35:30
2024/05/17,15:36:00,0.135886,2834.0,0.092377,0.021276,0.0,0.0378,0,7482,9363,11743,No notes.,0.11461,2024-05-17 15:36:00
2024/05/17,15:36:30,0.135855,2834.0,0.092377,0.02131,0.0,0.0378,0,7486,9361,11744,No notes.,0.11454500000000001,2024-05-17 15:36:30
2024/05/17,15:37:00,0.135821,2834.0,0.097343,0.021343,0.0,0.0378,0,7476,9364,11743,No notes.,0.114478,2024-05-17 15:37:00
2024/05/17,15:37:30,0.135876,2834.0,0.09039,0.021374,0.0,0.0378,0,7488,9363,11743,No notes.,0.11450199999999999,2024-05-17 15:37:30
2024/05/17,15:38:00,0.135785,2834.0,0.103303,0.021405,0.0,0.0378,0,7464,9362,11744,No notes.,0.11437999999999998,2024-05-17 15:38:00
2024/05/17,15:38:30,0.135749,2834.0,0.09933,0.021436,0.0,0.0378,0,7473,9362,11743,No notes.,0.11431300000000001,2024-05-17 15:38:30
2024/05/17,15:39:00,0.135776,2834.0,0.100323,0.021465,0.0,0.0378,0,7468,9363,11742,No notes.,0.11431100000000001,2024-05-17 15:39:00
2024/05/17,15:39:30,0.135909,2834.0,0.092377,0.021493,0.0,0.0378,0,7483,9362,11742,No notes.,0.114416,2024-05-17 15:39:30
2024/05/17,15:40:00,0.135915,2834.0,0.101317,0.021521,0.0,0.0378,0,7466,9362,11742,No notes.,0.11439400000000001,2024-05-17 15:40:00
2024/05/17,15:40:30,0.135976,2834.0,0.106283,0.021547,0.0,0.0378,0,7454,9364,11743,No notes.,0.11442900000000002,2024-05-17 15:40:30
2024/05/17,15:41:00,0.136056,2834.0,0.097343,0.021573,0.0,0.0378,0,7478,9363,11743,No notes.,0.11448300000000002,2024-05-17 15:41:00
2024/05/17,15:41:30,0.136018,2834.0,0.098337,0.021598,0.0,0.0378,0,7473,9363,11743,No notes.,0.11442,2024-05-17 15:41:30
2024/05/17,15:42:00,0.136033,2834.0,0.10529,0.021622,0.0,0.0378,0,7458,9362,11743,No notes.,0.11441099999999998,2024-05-17 15:42:00
2024/05/17,15:42:30,0.135958,2834.0,0.095357,0.021645,0.0,0.0378,0,7477,9364,11742,No notes.,0.114313,2024-05-17 15:42:30
2024/05/17,15:43:00,0.13607,2834.0,0.09337,0.021667,0.0,0.0378,0,7483,9362,11741,No notes.,0.114403,2024-05-17 15:43:00
2024/05/17,15:43:30,0.136016,2834.0,0.091384,0.021688,0.0,0.0378,0,7486,9363,11743,No notes.,0.114328,2024-05-17 15:43:30
2024/05/17,15:44:00,0.13597,2834.0,0.10827,0.021709,0.0,0.0378,0,7452,9362,11743,No notes.,0.114261,2024-05-17 15:44:00
2024/05/17,15:44:30,0.136069,2834.0,0.097343,0.021728,0.0,0.0378,0,7477,9363,11743,No notes.,0.114341,2024-05-17 15:44:30
2024/05/17,15:45:00,0.136166,2834.0,0.098337,0.021747,0.0,0.0378,0,7476,9363,11742,No notes.,0.114419,2024-05-17 15:45:00
2024/05/17,15:45:30,0.136244,2834.0,0.098337,0.021765,0.0,0.0378,0,7471,9361,11743,No notes.,0.114479,2024-05-17 15:45:30
2024/05/17,15:46:00,0.136189,2834.0,0.09337,0.021782,0.0,0.0378,0,7483,9362,11742,No notes.,0.11440700000000001,2024-05-17 15:46:00
2024/05/17,15:46:30,0.136223,2834.0,0.088404,0.021798,0.0,0.0378,0,7489,9360,11742,No notes.,0.11442500000000001,2024-05-17 15:46:30
2024/05/17,15:47:00,0.136246,2834.0,0.09635,0.021813,0.0,0.0378,0,7478,9362,11743,No notes.,0.114433,2024-05-17 15:47:00
2024/05/17,15:47:30,0.136152,2834.0,0.101317,0.021827,0.0,0.0378,0,7468,9361,11743,No notes.,0.114325,2024-05-17 15:47:30
2024/05/17,15:48:00,0.136134,2834.0,0.09635,0.02184,0.0,0.0378,0,7478,9361,11743,No notes.,0.114294,2024-05-17 15:48:00
2024/05/17,15:48:30,0.136192,2834.0,0.089397,0.021853,0.0,0.0378,0,7491,9359,11742,No notes.,0.11433900000000001,2024-05-17 15:48:30
2024/05/17,15:49:00,0.136254,2834.0,0.094364,0.021865,0.0,0.0378,0,7483,9361,11743,No notes.,0.11438899999999999,2024-05-17 15:49:00
2024/05/17,15:49:30,0.136199,2834.0,0.091384,0.021875,0.0,0.0378,0,7490,9361,11743,No notes.,0.11432399999999998,2024-05-17 15:49:30
2024/05/17,15:50:00,0.136224,2834.0,0.097343,0.021885,0.0,0.0378,0,7476,9361,11742,No notes.,0.11433900000000001,2024-05-17 15:50:00
2024/05/17,15:50:30,0.13604,2834.0,0.097343,0.021894,0.0,0.0378,0,7474,9362,11743,No notes.,0.114146,2024-05-17 15:50:30
2024/05/17,15:51:00,0.135675,2834.0,0.101317,0.021902,0.0,0.0378,0,7464,9362,11743,No notes.,0.11377299999999999,2024-05-17 15:51:00
2024/05/17,15:51:30,0.13545,2834.0,0.09337,0.021909,0.0,0.0378,0,7483,9363,11742,No notes.,0.11354099999999999,2024-05-17 15:51:30
2024/05/17,15:52:00,0.135457,2834.0,0.098337,0.021915,0.0,0.0378,0,7473,9361,11742,No notes.,0.11354199999999999,2024-05-17 15:52:00
2024/05/17,15:52:30,0.135585,2834.0,0.106283,0.021921,0.0,0.0378,0,7458,9363,11741,No notes.,0.11366400000000002,2024-05-17 15:52:30
2024/05/17,15:53:00,0.135811,2834.0,0.104297,0.021925,0.0,0.0378,0,7462,9362,11742,No notes.,0.11388599999999999,2024-05-17 15:53:00
